"match_id","round_id","confederation_id","group_id","bracket_id","match_order","date","home_team_id","home_team_name","home_fifa_code","home_flag_code","home_fifa_rank","away_team_id","away_team_name","away_fifa_code","away_flag_code","away_fifa_rank","home_score","away_score","extra_time","penalties","winning_team_id","result_notes","result","notes","source_name","source_url","venue","stage"
"caf_r1_m067","caf_2026_first_round","CAF","caf_r1_group_c","","67","","caf_nga","Nigeria","NGA","NG","39","caf_ben","Benin","BEN","BJ","93","4","0","FALSE","","caf_nga","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m068","caf_2026_first_round","CAF","caf_r1_group_c","","68","","caf_nga","Nigeria","NGA","NG","39","caf_les","Lesotho","LES","LS","152","1","1","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m069","caf_2026_first_round","CAF","caf_r1_group_c","","69","","caf_nga","Nigeria","NGA","NG","39","caf_rwa","Rwanda","RWA","RW","139","1","0","FALSE","","caf_nga","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m070","caf_2026_first_round","CAF","caf_r1_group_c","","70","","caf_nga","Nigeria","NGA","NG","39","caf_zim","Zimbabwe","ZIM","ZW","124","1","1","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m071","caf_2026_first_round","CAF","caf_r1_group_c","","71","","caf_ben","Benin","BEN","BJ","93","caf_rsa","South Africa","RSA","ZA","62","0","2","FALSE","","caf_rsa","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m072","caf_2026_first_round","CAF","caf_r1_group_c","","72","","caf_ben","Benin","BEN","BJ","93","caf_nga","Nigeria","NGA","NG","39","2","1","FALSE","","caf_ben","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m073","caf_2026_first_round","CAF","caf_r1_group_c","","73","","caf_ben","Benin","BEN","BJ","93","caf_les","Lesotho","LES","LS","152","4","0","FALSE","","caf_ben","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m074","caf_2026_first_round","CAF","caf_r1_group_c","","74","","caf_ben","Benin","BEN","BJ","93","caf_rwa","Rwanda","RWA","RW","139","1","0","FALSE","","caf_ben","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m075","caf_2026_first_round","CAF","caf_r1_group_c","","75","","caf_ben","Benin","BEN","BJ","93","caf_zim","Zimbabwe","ZIM","ZW","124","1","0","FALSE","","caf_ben","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m076","caf_2026_first_round","CAF","caf_r1_group_c","","76","","caf_les","Lesotho","LES","LS","152","caf_rsa","South Africa","RSA","ZA","62","0","3","FALSE","","caf_rsa","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m077","caf_2026_first_round","CAF","caf_r1_group_c","","77","","caf_les","Lesotho","LES","LS","152","caf_nga","Nigeria","NGA","NG","39","1","2","FALSE","","caf_nga","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m078","caf_2026_first_round","CAF","caf_r1_group_c","","78","","caf_les","Lesotho","LES","LS","152","caf_ben","Benin","BEN","BJ","93","0","0","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m079","caf_2026_first_round","CAF","caf_r1_group_c","","79","","caf_les","Lesotho","LES","LS","152","caf_rwa","Rwanda","RWA","RW","139","0","1","FALSE","","caf_rwa","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m080","caf_2026_first_round","CAF","caf_r1_group_c","","80","","caf_les","Lesotho","LES","LS","152","caf_zim","Zimbabwe","ZIM","ZW","124","1","0","FALSE","","caf_les","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m081","caf_2026_first_round","CAF","caf_r1_group_c","","81","","caf_rwa","Rwanda","RWA","RW","139","caf_rsa","South Africa","RSA","ZA","62","2","0","FALSE","","caf_rwa","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m082","caf_2026_first_round","CAF","caf_r1_group_c","","82","","caf_rwa","Rwanda","RWA","RW","139","caf_nga","Nigeria","NGA","NG","39","0","2","FALSE","","caf_nga","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m083","caf_2026_first_round","CAF","caf_r1_group_c","","83","","caf_rwa","Rwanda","RWA","RW","139","caf_ben","Benin","BEN","BJ","93","0","1","FALSE","","caf_ben","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m084","caf_2026_first_round","CAF","caf_r1_group_c","","84","","caf_rwa","Rwanda","RWA","RW","139","caf_les","Lesotho","LES","LS","152","1","1","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m085","caf_2026_first_round","CAF","caf_r1_group_c","","85","","caf_rwa","Rwanda","RWA","RW","139","caf_zim","Zimbabwe","ZIM","ZW","124","0","0","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m086","caf_2026_first_round","CAF","caf_r1_group_c","","86","","caf_zim","Zimbabwe","ZIM","ZW","124","caf_rsa","South Africa","RSA","ZA","62","0","0","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m087","caf_2026_first_round","CAF","caf_r1_group_c","","87","","caf_zim","Zimbabwe","ZIM","ZW","124","caf_nga","Nigeria","NGA","NG","39","1","1","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m088","caf_2026_first_round","CAF","caf_r1_group_c","","88","","caf_zim","Zimbabwe","ZIM","ZW","124","caf_ben","Benin","BEN","BJ","93","2","2","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m089","caf_2026_first_round","CAF","caf_r1_group_c","","89","","caf_zim","Zimbabwe","ZIM","ZW","124","caf_les","Lesotho","LES","LS","152","0","2","FALSE","","caf_les","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m090","caf_2026_first_round","CAF","caf_r1_group_c","","90","","caf_zim","Zimbabwe","ZIM","ZW","124","caf_rwa","Rwanda","RWA","RW","139","0","1","FALSE","","caf_rwa","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m091","caf_2026_first_round","CAF","caf_r1_group_d","","91","","caf_cpv","Cape Verde","CPV","CV","66","caf_cmr","Cameroon","CMR","CM","43","1","0","FALSE","","caf_cpv","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m092","caf_2026_first_round","CAF","caf_r1_group_d","","92","","caf_cpv","Cape Verde","CPV","CV","66","caf_lby","Libya","LBY","LY","127","1","0","FALSE","","caf_cpv","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m093","caf_2026_first_round","CAF","caf_r1_group_d","","93","","caf_cpv","Cape Verde","CPV","CV","66","caf_ang","Angola","ANG","AO","114","0","0","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m094","caf_2026_first_round","CAF","caf_r1_group_d","","94","","caf_cpv","Cape Verde","CPV","CV","66","caf_mri","Mauritius","MRI","MU","180","1","0","FALSE","","caf_cpv","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m095","caf_2026_first_round","CAF","caf_r1_group_d","","95","","caf_cpv","Cape Verde","CPV","CV","66","caf_swz","Eswatini","SWZ","SZ","146","3","0","FALSE","","caf_cpv","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m096","caf_2026_first_round","CAF","caf_r1_group_d","","96","","caf_cmr","Cameroon","CMR","CM","43","caf_cpv","Cape Verde","CPV","CV","66","4","1","FALSE","","caf_cmr","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m097","caf_2026_first_round","CAF","caf_r1_group_d","","97","","caf_cmr","Cameroon","CMR","CM","43","caf_lby","Libya","LBY","LY","127","3","1","FALSE","","caf_cmr","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m098","caf_2026_first_round","CAF","caf_r1_group_d","","98","","caf_cmr","Cameroon","CMR","CM","43","caf_ang","Angola","ANG","AO","114","0","0","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m099","caf_2026_first_round","CAF","caf_r1_group_d","","99","","caf_cmr","Cameroon","CMR","CM","43","caf_mri","Mauritius","MRI","MU","180","3","0","FALSE","","caf_cmr","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m100","caf_2026_first_round","CAF","caf_r1_group_d","","100","","caf_cmr","Cameroon","CMR","CM","43","caf_swz","Eswatini","SWZ","SZ","146","3","0","FALSE","","caf_cmr","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m101","caf_2026_first_round","CAF","caf_r1_group_d","","101","","caf_lby","Libya","LBY","LY","127","caf_cpv","Cape Verde","CPV","CV","66","3","3","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m102","caf_2026_first_round","CAF","caf_r1_group_d","","102","","caf_lby","Libya","LBY","LY","127","caf_cmr","Cameroon","CMR","CM","43","1","1","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m103","caf_2026_first_round","CAF","caf_r1_group_d","","103","","caf_lby","Libya","LBY","LY","127","caf_ang","Angola","ANG","AO","114","1","1","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m104","caf_2026_first_round","CAF","caf_r1_group_d","","104","","caf_lby","Libya","LBY","LY","127","caf_mri","Mauritius","MRI","MU","180","2","1","FALSE","","caf_lby","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m105","caf_2026_first_round","CAF","caf_r1_group_d","","105","","caf_lby","Libya","LBY","LY","127","caf_swz","Eswatini","SWZ","SZ","146","2","0","FALSE","","caf_lby","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m106","caf_2026_first_round","CAF","caf_r1_group_d","","106","","caf_ang","Angola","ANG","AO","114","caf_cpv","Cape Verde","CPV","CV","66","1","2","FALSE","","caf_cpv","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m107","caf_2026_first_round","CAF","caf_r1_group_d","","107","","caf_ang","Angola","ANG","AO","114","caf_cmr","Cameroon","CMR","CM","43","1","1","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m108","caf_2026_first_round","CAF","caf_r1_group_d","","108","","caf_ang","Angola","ANG","AO","114","caf_lby","Libya","LBY","LY","127","0","1","FALSE","","caf_lby","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m109","caf_2026_first_round","CAF","caf_r1_group_d","","109","","caf_ang","Angola","ANG","AO","114","caf_mri","Mauritius","MRI","MU","180","3","1","FALSE","","caf_ang","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
